Part_Number,Descripcion,Categoria,Familia,Costo_Promedio,Ultimo_x0020_Costo,Fecha_Ultima_Compra
P08192015,"Sello de compresion 1/2"" Avenger 12512-AK",P08,19,18943,26.0862152103833,2019-10-23T00:00:00-03:00
P08192016,Polea de esquina CP5 estilo Brooks Avenger 16444-AK,P08,19,6701,9.22777680911518,2019-10-23T00:00:00-03:00
P08192017,"Tubo de Cu 1/4"" x 60' x 0,049 Avenger 22278-AK",P08,19,132730,182.780963719012,2019-10-23T00:00:00-03:00
P08192018,Carrete cable 1/16 500 pies Avenger 12553-AK,P08,19,119199,164.147952854453,2019-10-23T00:00:00-03:00
P08192019,Desplazador de ducto Avenger 12507-AK,P08,19,11340,15.6162376769642,2019-10-23T00:00:00-03:00
P08192020,Tobera de ducto (nozzle) Avenger 16416-AK,P08,19,21585,29.7240887601306,2019-10-23T00:00:00-03:00
P08192021,Tobera de equipo Plenum (nozzle) Avenger 11982-AK,P08,19,21585,29.7240887601306,2019-10-23T00:00:00-03:00
P08192022,Adaptador giratorio de tobera Avenger 16440-AK,P08,19,34821,75.0169123804207,2020-03-02T00:00:00-03:00
P08192023,Herramienta para bloqueo Avenger 12738-AK,P08,19,56958,78.4361028774791,2019-10-23T00:00:00-03:00
P08192024,Herramienta para bloqueo Avenger 13341-AK,P08,19,63015,86.7765934549486,2019-10-23T00:00:00-03:00
P08192025,Tapa estandar para tobera Avenger 12334-AK,P08,19,89084,,
P08192029,Tobera de freidora o plancha de 2 flujos Avenger 13729-AK,P08,19,21585,29.7240887601306,2019-10-23T00:00:00-03:00
P08192077,Conector Macho 1/4 x 1/4 Inox Cod.48F0404-D,P08,19,803,803,2020-03-13T00:00:00-03:00
P08192078,Niple Tuerca Embudo 1/4 Inox,P08,19,945,945,2021-02-18T00:00:00-03:00
P08192079,Tee 04FP-04FP-04FP Strobbe Inox Cod. T04FP-ST,P08,19,4480,4480,2020-03-13T00:00:00-03:00
P08192080,Tubo 1/2 Acero Inox. 316 x 6 mts Cod.TUSS08-TS,P08,19,23750,23750,2020-03-12T00:00:00-03:00
P08192081,Tubo 3/8 Acero Inox. 316 x 6 mts Cod.TUSS06-TS,P08,19,19400,19400,2020-03-12T00:00:00-03:00
P08192082,Union Tee Inox. 1/2 Cod.764FSS08-DL,P08,19,19050,19050,2020-03-12T00:00:00-03:00
P08192083,Tee Central Macho Inox. 1/2 x 3/8 Cod.772FSS0806,P08,19,16200,16200,2020-03-12T00:00:00-03:00
P08192084,Conector Hembra Inox. Cod. 766FSS0606-DL,P08,19,14500,14500,2020-03-13T00:00:00-03:00
P08192085,Conector Macho Inox. 3/8 x 1/4 Cod. 768FSS0604-DL,P08,19,4720,4720,2020-03-12T00:00:00-03:00
P08192086,Bushing Inox.3/8 x 1/4 Cod. 110SS0604C150-SB,P08,19,494,494,2022-07-04T00:00:00-04:00
P08192087,Codo Union Inox. 1/2 Cod. 765FSS08-DL,P08,19,12383,13260,2020-03-12T00:00:00-03:00
P08192088,Conector Macho Inox. 1/2 x 3/8 Cod. 768FSS0806-DL,P08,19,6948,6710,2020-03-12T00:00:00-03:00
P08192089,Conector Hembra Inox. 1/2 x 3/8 Cod. 766FSS0806,P08,19,8500,8500,2020-03-12T00:00:00-03:00
P08192090,Valvula Aguja 1/4 Inox. Cod. VASS04-GE,P08,19,25300,25300,2020-03-12T00:00:00-03:00
P08192117,Espuma AFFF AR 3% x litro,P08,19,4539,5.7800649847814,2020-06-30T00:00:00-04:00
P08192118,"Piton Monitor manual palanca MOD MP-080S ENTRADA 3""/4"" ANSI/DIN 3000 lpm acero carbono CE",P08,19,590408,751.828437006694,2020-06-30T00:00:00-04:00
P08192119,"Lanza para monitor 3"" Mod LMLV-065I-25 2.5""BSP 2500 lpm inox CE",P08,19,330343,420.660020772349,2020-06-30T00:00:00-04:00
P08192120,Deposito espuma de membrana bladder AG-TMIU 12 bar 3500 Lts vertical,P08,19,12923818,16457.2558936768,2020-06-30T00:00:00-04:00
P08192121,"Proporcionador de espuma de caudal variable mod WRM4 6"" 8000 lpm AFFF inox",P08,19,2668486,3398.06379469481,2020-06-30T00:00:00-04:00
P08192122,"Valvula de control concentrado espuma 2"" modelo VHCC-050",P08,19,490898,625.111752487973,2020-06-30T00:00:00-04:00
P08192125,Bateria de 2 cilindros de 13L para FM200 SIEX 25 BAR UL FM presurizado con N2 incl valvula manometro y accesorios,P08,19,1804446,2050.16664565122,2020-08-28T00:00:00-03:00
P08192126,Bateria de 2 cilindros de 25L para FM200 SIEX 25 BAR UL FM presurizado con N2 incl valvula manometro y accesorios,P08,19,1912481,2172.91392918488,2020-08-28T00:00:00-03:00
P08192127,KG de agente extintor Dupont FM200 o equivalente,P08,19,29278,33.2650969572279,2020-08-28T00:00:00-03:00
P08192128,Cabezal de monitorizacion y control SIEX NC para cilindros de FM200 UL y FM,P08,19,117045,132.983175195748,2020-08-28T00:00:00-03:00
P08192129,Cabezal de disparo electrico rearmable  SIEX Solenoide 24VCC-DC UL FM,P08,19,251184,285.388751774837,2020-08-28T00:00:00-03:00
P08192130,Cabezal de disparo manual SIEX 227DMS,P08,19,44098,50.102481446181,2020-08-28T00:00:00-03:00
P08192131,"Interruptor de presion 1/4"" SIEX POINPRE6-6L UL FM",P08,19,143196,162.696217592052,2020-08-28T00:00:00-03:00
P08192132,"Boquilla difusor radial 360° 1/2"" SIEX FEDR15 UL FM",P08,19,19982,22.7035003350506,2020-08-28T00:00:00-03:00
P08192133,"Boquilla difusor radial 360° 1"" SIEX FEDR25 UL FM",P08,19,63015,,
P08192134,"Placa calibrada para boquilla de 1/2"" SIEX POPC15 UL FM",P08,19,10721,12.180860029455,2020-08-28T00:00:00-03:00
P08192135,"Placa calibrada para boquilla de 1"" SIEX POPC25 UL FM",P08,19,12755,14.4917599214864,2020-08-28T00:00:00-03:00
P08192136,Juego letreros HFC227ea SIEX,P08,19,10213,11.603346921877,2020-08-28T00:00:00-03:00
P08192137,Embalaje para cilindros FM200 SIEX,P08,19,9077,10.3133270815411,2020-08-28T00:00:00-03:00
P08200001,"Codo 45° 1"" NPT HI A197 150#",P08,20,584,584,2022-07-04T00:00:00-04:00
P08200080,"Cañeria Pintada Ø1"" SCH40 A53 UL/FM",P08,20,14328,14328,2023-06-08T00:00:00-04:00
P08200081,"Cañeria Galvanizada Ø3"" SCH40 A53",P08,20,35000,35000,2013-07-10T00:00:00-04:00
P08200082,"Cañeria Pintada Ø2""  SCH10 A795 UL/FM",P08,20,25843,25843,2023-06-08T00:00:00-04:00
P08200083,"Cañeria Pintada Ø2 1/2"" SCH10 A795 UL/FM",P08,20,31013,31013,2023-06-19T00:00:00-04:00
P08200084,"Cañeria Pintada Ø4"" SCH10 A795 UL/FM",P08,20,49990,49990,2023-06-08T00:00:00-04:00
P08200115,"Union copla Americana 2"" NPT 150# A197",P08,20,5562,7821,2021-04-28T00:00:00-03:00
P08200116,"Codo 90° 1"" NPT HI A197 150#",P08,20,746,746,2023-06-08T00:00:00-04:00
P08200117,"Union copla 3"" SO-SO BR",P08,20,3694,1125.4,2020-08-18T00:00:00-03:00
P08200118,"threadolet (tredolet) 1/2""",P08,20,700,700,2018-09-07T00:00:00-03:00
P08200119,"Flange Manguito Ø6"" ranurado ANSI B.16.5",P08,20,14142,14142,2023-05-17T00:00:00-04:00
P08200120,"Codo 90° 2"" Ranurado UL A-536",P08,20,1927,1906,2023-06-27T00:00:00-04:00
P08200121,"Codo 90° 2 1/2"" Ranurado UL A-536",P08,20,2516,2516,2023-06-27T00:00:00-04:00
P08200213,"Niple tuerca 1"" NPT 150# A197",P08,20,622,622,2023-04-04T00:00:00-03:00
P08200234,"Union copla red 2 1/2"" x 2"" RAN RAN",P08,20,3168,3168,2023-06-08T00:00:00-04:00
P08200235,"Union copla red 3"" x 2"" RAN RAN",P08,20,4423,4423,2023-03-28T00:00:00-03:00
P08200236,"Union copla red 3"" x 2 1/2"" RAN RAN",P08,20,2915,2915,2023-04-26T00:00:00-03:00
P08200237,"Union copla red 4"" x 3"" RAN RAN UL/FM",P08,20,2342,2342.0072,2022-04-08T00:00:00-03:00
P08200238,"Union copla red 2"" x 1"" RAN HI NPT 150# A197",P08,20,1578,1578,2022-08-19T00:00:00-03:00
P08200239,"Union copla red 1"" x 1/2"" HI HI NPT 150# A197",P08,20,1049,1062,2023-05-17T00:00:00-04:00
P08200265,"Soporte Pera 1"" UL/FM",P08,20,180,180,2023-05-17T00:00:00-04:00
P08200266,"Soporte Pera 2"" UL/FM",P08,20,222,222,2023-05-09T00:00:00-03:00
P08200267,"Soporte Pera 2 1/2"" UL/FM",P08,20,279,279,2023-06-23T00:00:00-04:00
P08200273,"Strap 2 1/2"" x 1"" 300# NPT UL/FM",P08,20,2464,2464.33,2022-07-04T00:00:00-04:00
P08200274,"Strap 2"" x 1"" 300# NPT UL/FM",P08,20,1251,1251,2023-06-08T00:00:00-04:00
P08200280,"Tapa gorro Ø2"" ranurado",P08,20,719,709,2023-05-17T00:00:00-04:00
P08200281,"Tapa gorro Ø4"" ranurado",P08,20,2146,2146,2023-06-08T00:00:00-04:00
P08200291,"Tee 1"" NPT 150# A197",P08,20,833,833,2023-05-17T00:00:00-04:00
P08200292,"Tee Mecanica 2"" x 1"" HI NPT",P08,20,2665,2665,2023-06-12T00:00:00-04:00
P08200293,"Tee 2"" Ranurada UL A536",P08,20,2684,2684,2023-05-24T00:00:00-04:00
P08200294,"Tee 2 1/2"" Ranurada A536 UL",P08,20,5722,5722,2023-06-12T00:00:00-04:00
P08200295,"Tee 6"" Ranurada A536",P08,20,15842,15842,2023-04-20T00:00:00-03:00
P08200315,"Union copla americana  1""",P08,20,2004,2002,2023-05-17T00:00:00-04:00
P08200316,"Union copla 2"" ranurada flexible",P08,20,1753,1753,2023-06-08T00:00:00-04:00
P08200317,"Union copla 2 1/2"" ranurada flexible",P08,20,1986,1986,2023-06-08T00:00:00-04:00
P08200318,"Union copla 3"" ranurada flexible",P08,20,2582,2611,2023-05-17T00:00:00-04:00
P08200319,"Union copla 4"" ranurada flexible",P08,20,3041,3004,2023-06-08T00:00:00-04:00
P08200320,"Union copla 6"" ranurada flexible",P08,20,5517,5517,2023-05-24T00:00:00-04:00
P08200355,"Tapa Tornillo 3/4"" NPT HE FE 150#",P08,20,318,300,2020-03-13T00:00:00-03:00
P08200372,"Union copla 6"" ranurada HE NPT (pucho para siamesa)",P08,20,90000,90000,2023-06-07T00:00:00-04:00
P08200409,"Cañeria Pintada Ø6"" SCH40 A53",P08,20,201859,201859,2023-04-13T00:00:00-03:00
P08200416,"Cañeria Galvanizada Ø2"" SCH10 A795",P08,20,16617,16617,2016-07-12T00:00:00-04:00
P08200417,"Codo 45° 2"" Ranurado UL A-536",P08,20,2170,2170,2022-08-19T00:00:00-03:00
P08200418,"Soporte Pera 1 1/4"" UL/FM",P08,20,218,218,2023-05-09T00:00:00-03:00
P08200436,"Cañeria Negra Ø8"" SCH40 A53",P08,20,106023,106023,2016-11-29T00:00:00-03:00
P08200449,"Union copla red 1 1/2"" x 1 1/4"" HI HI NPT 150# A197",P08,20,2289,2289,2020-03-12T00:00:00-03:00
P08200464,"Flange Plano Ø8"" Soldar A-125 150# RF",P08,20,36039,36039,2023-02-14T00:00:00-03:00
P08200490,"Junta de expansión Metraflex 2"" (Fab Chilena)",P08,20,286043,286043,2013-11-29T00:00:00-03:00
P08200532,"Cañeria Pintada Ø1/2"" SCH40 A106 UL/FM",P08,20,15130,15130,2023-04-13T00:00:00-03:00
P08200533,"Codo 90° 1/2"" NPT HI 300# A197",P08,20,658,658,2021-10-19T00:00:00-03:00
P08200534,"Codo 90° 1 1/4"" NPT HI 300# A197",P08,20,1155,1155,2019-08-26T00:00:00-03:00
P08200535,"Codo 90° 1 1/2"" NPT HI 300# A197",P08,20,1129,1128.5,2022-04-27T00:00:00-03:00
P08200536,"Tee 1 1/2"" NPT 150# A197",P08,20,2284,2284.359,2021-08-23T00:00:00-03:00
P08200538,"Union copla red 1 1/2"" x 1 1/4"" HI HI NPT 300# A197",P08,20,4651,4651,2013-12-13T00:00:00-03:00
P08200539,"Union copla red 1 1/2"" x 1/2"" HI HI NPT 300# A197",P08,20,1410,1410,2013-12-13T00:00:00-03:00
P08200547,"Junta de expansión Metraflex 2 1/2"" (Fab Chilena)",P08,20,511398,511398,2022-12-05T00:00:00-03:00
P08200559,"Cañeria Pintada Ø6"" SCH10 A795 UL/FM",P08,20,95577,95577,2023-05-17T00:00:00-04:00
P08200560,"Niple tuerca 2"" NPT 150# A197",P08,20,4839,4839,2023-04-20T00:00:00-03:00
P08200561,"Codo 90° 4"" Ranurado UL A-536",P08,20,5013,5013,2023-06-08T00:00:00-04:00
P08200562,"Tee Mecanica 6"" x 4"" ranurada UL",P08,20,8500,8500,2023-05-24T00:00:00-04:00
P08200563,"Tee mecanica 3"" x 2"" HI NPT",P08,20,3473,3654.4836,2022-05-10T00:00:00-03:00
P08200564,"Union copla 8"" ranurada flexible",P08,20,9737,9737,2023-05-08T00:00:00-03:00
P08200565,"Soporte pera 6"" UL/FM",P08,20,1557,1557,2023-02-01T00:00:00-03:00
P08200566,"Sensor de flujo 2"" UL-FM",P08,20,69346,69346,2023-06-01T00:00:00-04:00
P08200572,"Abrazadera p/Soporte antisismico UL FM 4"" Tolco fig 4L o similar",P08,20,21044,21044,2023-05-24T00:00:00-04:00
P08200583,"Flange Lap Joint Ø6"" p/stub end ANSI 150# B.16.5",P08,20,23800,23800,2023-01-10T00:00:00-03:00
P08200598,"Cañeria Galvanizada Ø4"" SCH10",P08,20,128235,128235,2022-07-01T00:00:00-04:00
P08200603,"Niple tuerca 1 1/2"" NPT 300# A197",P08,20,1520,1520,2019-06-24T00:00:00-04:00
P08200613,"Soporte Pera 1 1/2"" UL/FM",P08,20,236,236.313,2021-08-23T00:00:00-03:00
P08200614,"Strap  1 1/2"" x 1"" 300# NPT UL/FM",P08,20,902,902,2020-11-13T00:00:00-03:00
P08200617,"Union copla 4"" ranurada rigida",P08,20,2743,2743,2023-06-08T00:00:00-04:00
P08200618,"Union copla 6"" ranurada rigida",P08,20,4600,4600,2023-05-09T00:00:00-03:00
P08200619,"Tee red 4"" x 4"" x 2 1/2"" RAN RAN RAN",P08,20,4536,4536,2018-05-04T00:00:00-03:00
P08200620,"Tee red 4"" x 4"" x 3"" RAN RAN RAN",P08,20,4812,4812,2019-07-24T00:00:00-04:00
P08200626,"Union copla Americana 1 1/2"" NPT FE",P08,20,3700,3700,2023-05-17T00:00:00-04:00
P08200627,"Union copla red 1 1/2"" x 1"" HI HI NPT 150# A197",P08,20,1177,1177.1658,2022-06-10T00:00:00-04:00
P08200630,"Union copla red 1 1/4"" x 1/2"" HI HI NPT 150# A197",P08,20,490,490,2015-06-11T00:00:00-03:00
P08200631,"Tee Mecanica 2"" x 1 1/2"" HI NPT",P08,20,2115,2115,2023-05-17T00:00:00-04:00
P08200637,"Strap 1 1/4"" x 1"" 300# NPT UL/FM",P08,20,592,592,2020-10-28T00:00:00-03:00
P08200648,"Union copla red 8"" x 5"" SO SO exentrica",P08,20,18523,18523,2014-03-31T00:00:00-03:00
P08200649,"Codo 90° 8"" SO-SO SCH40 A-234 Radio Corto",P08,20,36111,36111,2023-02-14T00:00:00-03:00
P08200661,Union Copla 160mm HDPE PN16 Electrofusion,P08,20,13551,15590,2023-03-17T00:00:00-03:00
P08200671,Union Copla 160mm HDPE PN10 Electrofusion,P08,20,15590,15590,2023-04-19T00:00:00-03:00
P08200684,"Union copla red 4"" x 2"" RAN RAN UL/FM",P08,20,4002,4002,2023-06-08T00:00:00-04:00
P08200685,"Tee Mecanica 4"" x 2 1/2"" ranurada A-536",P08,20,5964,5964,2023-06-13T00:00:00-04:00
P08200686,"Tee 1/2"" NPT 150# A197",P08,20,1306,1306,2022-09-21T00:00:00-03:00
P08200691,"Bushing A-197 NPT 1/2"" x 1/4""",P08,20,357,248,2023-05-05T00:00:00-03:00
P08200762,"Union copla red 2"" x 1 1/2"" HI HI NPT 150# A197",P08,20,1609,1609,2023-05-08T00:00:00-03:00
P08200763,"Tee Mecanica 6"" x 2 1/2"" Ranurada UL A-536",P08,20,5240,6303,2023-05-09T00:00:00-03:00
P08200766,Cañeria HDPE 110mm PN16,P08,20,7175,7175,2023-03-31T00:00:00-03:00
P08200767,"Flange Lap Joint Ø4"" p/stub end ANSI 150# B.16.5",P08,20,17969,18125,2023-03-31T00:00:00-03:00
P08200772,"Cañeria Galvanizada Ø10"" SCH40 A53",P08,20,168000,168000,2017-06-20T00:00:00-04:00
P08200773,Codo 90° 110mm HDPE Termofusion,P08,20,22145,22145,2023-03-21T00:00:00-03:00
P08200775,Stub end 110mm HDPE Termofusion,P08,20,8110,8110,2023-03-21T00:00:00-03:00
P08200792,"Codo 90° 1 1/2"" NPT HI 150# A197",P08,20,1545,1545,2023-05-17T00:00:00-04:00
P08200793,"Codo 90° 3"" Ranurado UL A-536",P08,20,3628,3630,2023-06-27T00:00:00-04:00
P08200865,"Flange Slip On Ø3"" ANSI B16.1",P08,20,6810,5851,2021-09-15T00:00:00-03:00
P08200868,"Union copla red 6"" x 2 1/2"" RAN RAN",P08,20,0,10625,2012-04-11T00:00:00-03:00
P08200869,"Cañeria Pintada Ø2""  SCH40 A53 UL/FM",P08,20,34722,34722,2023-05-24T00:00:00-04:00
P08200873,"Flange Slip On Ø2"" ANSI B16.1",P08,20,8590,8590,2022-08-25T00:00:00-03:00
P08200874,"Tee Mecanica 3"" x 1"" HI NPT",P08,20,2833,2825,2023-05-17T00:00:00-04:00
P08200877,"Union copla 1 1/4"" NPT 150# A197",P08,20,905,905,2022-12-20T00:00:00-03:00
P08200880,"Flange Slip-on Ø6"" RF ANSI B.16.5",P08,20,43775,43775,2023-06-28T00:00:00-04:00
P08200882,"Flange Manguito Ø3"" ranurado ANSI B16.1",P08,20,5851,5851,2022-04-08T00:00:00-03:00
P08200917,"Tee Mecanica 6"" x 3"" Ranurada UL A-536",P08,20,9476,9476,2022-07-06T00:00:00-04:00
P08200933,"Tee Mecanica 6"" x 2"" HI NPT UL A-536",P08,20,6122,6122,2023-04-20T00:00:00-03:00
P08200953,"Tapa gorro Ø1/2"" CU Soldar",P08,20,888,888.23,2023-06-28T00:00:00-04:00
P08200954,"Bushing NPT 1/2"" x 1/4"" BR",P08,20,2274,2273.94,2023-06-28T00:00:00-04:00
P08200956,"Union copla red 1"" x 1/2"" SO SO BR",P08,20,1588,1588.4,2022-08-24T00:00:00-03:00
P08201006,"Codo 90° 8"" Ranurado UL A-536",P08,20,26260,26260,2023-05-08T00:00:00-03:00
P08201011,"Tapa gorro Ø6"" ranurado",P08,20,6514,6514,2023-05-18T00:00:00-04:00
P08201149,"Cañeria Pintada Ø3"" SCH10 A795 UL/FM",P08,20,40261,42501,2023-05-17T00:00:00-04:00
P08201150,"Cañeria Pintada Ø1 1/2"" SCH40 A53 UL/FM",P08,20,28898,28898,2023-05-17T00:00:00-04:00
P08201152,"Tee 3"" Ranurada UL/FM",P08,20,4769,4768,2023-05-17T00:00:00-04:00
P08201153,"Tee 1 1/4"" HI NPT 150#",P08,20,3319,3319.33,2023-05-15T00:00:00-04:00
P08201154,"Codo 90° 6"" Ranurado UL A-536",P08,20,11297,11297,2023-05-09T00:00:00-03:00
P08201156,"Tapa Tornillo 1/2"" NPT HE FE 150#",P08,20,832,832,2021-04-29T00:00:00-03:00
P08201157,"Union copla red 2 1/2"" x 1 1/4"" RAN ROS",P08,20,979,1100,2013-09-23T00:00:00-03:00
P08201158,"Union copla red 6"" x 4"" RAN RAN UL/FM",P08,20,7957,7957,2023-04-20T00:00:00-03:00
P08201173,"Niple tuerca 1/2"" Br HE",P08,20,1224,1224,2023-03-23T00:00:00-03:00
P08201174,"Niple tuerca 3/4"" Br HE",P08,20,465,465,2022-03-07T00:00:00-03:00
P08201183,"Union copla 1"" NPT 150# A197",P08,20,659,1075,2020-09-29T00:00:00-03:00
P08201216,"Codo 90° 3/8"" NPT HI HE Galvanizado",P08,20,245,245,2016-04-27T00:00:00-03:00
P08201217,"Bushing NPT 1/2"" x 1/2"" BR",P08,20,1683,1683,2016-04-27T00:00:00-03:00
P08201218,"Bushing NPT 1 1/4"" x 1"" galvanizado",P08,20,892,892,2023-06-01T00:00:00-04:00
P08201219,"Hilo tuerca NPT 1"" Galvanizado 300#",P08,20,856,856,2020-03-05T00:00:00-03:00
P08201220,"Bushing NPT 1/2"" x 3/8"" galvanizado",P08,20,975,250,2022-07-04T00:00:00-04:00
P08201221,"Valvula Bola 1/4"" NPT HI HI Fe",P08,20,1533,1630,2020-01-28T00:00:00-03:00
P08201222,"Codo 90° 1/4"" NPT HI HI Galvanizado 150#",P08,20,573,496,2022-10-26T00:00:00-03:00
P08201307,Cañeria HDPE 200mm PN16,P08,20,26672,26672,2023-03-21T00:00:00-03:00
P08201308,Cañeria HDPE 250mm PN16,P08,20,26255,26255,2017-03-06T00:00:00-03:00
P08201309,Codo 45° 200mm HDPE Termofusion,P08,20,43475,43475,2022-11-15T00:00:00-03:00
P08201310,Codo 90° 250mm HDPE Termofusion,P08,20,59991,59991,2017-09-07T00:00:00-03:00
P08201311,Codo 90° 200mm HDPE Termofusion,P08,20,106548,106548,2023-03-21T00:00:00-03:00
P08201312,"Flange Lap Joint Ø8"" p/stub end ANSI 150# B.16.5",P08,20,54096,54096,2022-11-22T00:00:00-03:00
P08201313,"Flange Lap Joint Ø10"" p/stub end ANSI 150# B.16.5",P08,20,26463,26463,2016-12-12T00:00:00-03:00
P08201314,Stub end 200mm HDPE Termofusion,P08,20,13752,13752,2022-11-03T00:00:00-03:00
P08201315,Stub end 250 mm HDPE Termofusion,P08,20,20580,20580,2016-12-12T00:00:00-03:00
P08201319,Tee 250mm HDPE Termofusion,P08,20,88459,88458.75,2017-08-30T00:00:00-03:00
P08201320,Tee red 250 x 250 x 110 HDPE Termofusion,P08,20,121323,135492,2016-12-22T00:00:00-03:00
P08201321,Tee red 250 x 250 x 200 HDPE Termofusion,P08,20,136838,136838,2016-12-22T00:00:00-03:00
P08201322,Tee red 250 x 250 x 160 HDPE Termofusion,P08,20,135492,135492,2016-12-22T00:00:00-03:00
P08201325,Union copla red 250mm x 200mm HDPE Termofusion,P08,20,44841,44841,2016-12-22T00:00:00-03:00
P08201326,Union copla red 160 x 110 mm HDPE Termofusion,P08,20,16948,16948,2023-01-10T00:00:00-03:00
P08201327,Codo 45° 110mm HDPE Termofusion,P08,20,23946,23946,2022-05-03T00:00:00-03:00
P08201328,"Codo 90° 8"" Ranurado UL A-536",P08,20,11904,10989,2019-06-26T00:00:00-04:00
P08201332,"Flange Manguito Ø4"" ranurado ANSI B.16.5",P08,20,9901,9901,2022-08-10T00:00:00-04:00
P08201333,"Flange Manguito Ø8"" ranurado ANSI B.16.5",P08,20,23135,23135,2023-05-09T00:00:00-03:00
P08201334,"Flange Manguito Ø10"" ranurado ANSI B.16.5",P08,20,31001,31001,2023-04-21T00:00:00-03:00
P08201335,"Tapa gorro Ø8"" ranurado",P08,20,5183,8490.378,2021-09-09T00:00:00-03:00
P08201336,"Cañeria Pintada  Ø10"" SCH10 A795",P08,20,285777,285777,2023-04-13T00:00:00-03:00
P08201343,"Niple tuerca 2 1/2"" NPT 150# A197",P08,20,5264,5264,2021-04-29T00:00:00-03:00
P08201344,"Tee 10"" Ranurada A536",P08,20,51647,51647,2023-04-13T00:00:00-03:00
P08201345,"Tee Mecanica 4"" x 2 1/2"" HI NPT A-536",P08,20,3321,3154,2020-04-22T00:00:00-03:00
P08201346,"Union copla 10"" ranurada flexible",P08,20,15842,15842,2023-04-13T00:00:00-03:00
P08201347,"Union copla 10"" ranurada rigida",P08,20,18018,18018,2023-04-13T00:00:00-03:00
P08201352,"Bushing A-197 NPT 2 1/2"" x 2""",P08,20,1500,1500,2020-03-13T00:00:00-03:00
P08201354,"Strap  2 1/2"" x 3/4"" 300# NPT UL/FM",P08,20,1122,1122,2020-10-28T00:00:00-03:00
P08201368,"Niple red 4"" x 6"" HE RAN",P08,20,13150,13150,2021-01-26T00:00:00-03:00
P08201389,"Tapa gorro Ø2 1/2"" ranurado",P08,20,1001,1001,2023-05-17T00:00:00-04:00
P08201391,"Tapa gorro Ø3"" ranurado",P08,20,1402,1397,2023-05-17T00:00:00-04:00
P08201409,"Union copla red 10"" x 6"" RAN RAN",P08,20,10656,10656,2023-04-06T00:00:00-03:00
P08201411,"Cañeria Negra Ø6"" SCH20 A53",P08,20,153099,153099,2023-01-05T00:00:00-03:00
P08201416,Codo 45° 250mm HDPE Termofusion,P08,20,62391,62391,2017-03-23T00:00:00-03:00
P08201437,"Cañeria Negra Ø1"" SCH40 A53",P08,20,23377,23377,2022-06-15T00:00:00-04:00
P08201438,"Cañeria Negra Ø2"" SCH40 A53",P08,20,49628,49628.2419,2022-03-24T00:00:00-03:00
P08201439,"Cañeria Negra Ø2"" SCH10 A795",P08,20,35537,35537,2023-04-03T00:00:00-03:00
P08201440,"Cañeria Negra Ø2 1/2"" SCH10 A795",P08,20,16000,16000,2021-07-07T00:00:00-04:00
P08201441,"Cañeria Negra Ø3"" SCH10 A795",P08,20,16770,16770,2017-07-27T00:00:00-04:00
P08201442,"Cañeria Negra Ø4"" SCH10 A795",P08,20,28848,28848,2019-08-26T00:00:00-03:00
P08201443,"Cañeria Negra Ø6"" SCH10 A795",P08,20,45100,45100,2018-04-27T00:00:00-03:00
P08201470,"Tee Mecanica 8"" x 6"" Ranurada UL A-536",P08,20,5042,,
P08201471,"Tee Mecanica 8"" x 2 1/2"" Ranurada UL A-536",P08,20,5581,5581,2017-08-17T00:00:00-03:00
P08201472,"Tee Mecanica 6"" x 1"" HI NPT UL A-536",P08,20,3679,4.79,2020-08-06T00:00:00-04:00
P08201473,"Bushing A-197 NPT 1"" x 1/4""",P08,20,828,828,2022-05-25T00:00:00-04:00
P08201474,"Niple tuerca 1/4"" NPT 150# A197",P08,20,217,201,2023-05-05T00:00:00-03:00
P08201475,"Tee Mecanica 6"" x 1 1/4"" HI NPT UL A-536",P08,20,4474,4474,2017-08-02T00:00:00-04:00
P08201477,Codo 90° 110mm HDPE Electrofusion,P08,20,22145,22145,2023-03-31T00:00:00-03:00
P08201489,"Union copla red 8"" x 4"" RAN RAN UL/FM",P08,20,3927,3927,2017-11-10T00:00:00-03:00
